,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,DATETIME1,date,start_date,time,pointh,end_date
10752,Debby,2018,08,9,00,42.4,-47.2,tropical storm,0,45,998,60,0,2018-08-09 00:00:00,2018-08-09,2018-08-09,00:00:00,POINT (42.4 -47.2),2018-09-08
10753,Debby,2018,08,9,06,43.2,-46,tropical storm,0,40,1000,60,0,2018-08-09 06:00:00,2018-08-09,2018-08-09,06:00:00,POINT (43.2 -46),2018-09-08
10754,Debby,2018,08,9,12,44,-44.4,tropical storm,0,40,1002,90,0,2018-08-09 12:00:00,2018-08-09,2018-08-09,12:00:00,POINT (44 -44.4),2018-09-08
10755,Ernesto,2018,08,16,18,42.4,-42.1,tropical storm,0,40,1007,140,0,2018-08-16 18:00:00,2018-08-16,2018-08-16,18:00:00,POINT (42.4 -42.1),2018-09-15
10756,Ernesto,2018,08,17,00,43.5,-40.2,tropical storm,0,40,1007,140,0,2018-08-17 00:00:00,2018-08-17,2018-08-17,00:00:00,POINT (43.5 -40.2),2018-09-16
10757,Ernesto,2018,08,17,06,44.9,-37.9,tropical storm,0,40,1006,140,0,2018-08-17 06:00:00,2018-08-17,2018-08-17,06:00:00,POINT (44.9 -37.9),2018-09-16
10758,Ernesto,2018,08,17,12,46.6,-35.1,tropical storm,0,40,1005,140,0,2018-08-17 12:00:00,2018-08-17,2018-08-17,12:00:00,POINT (46.6 -35.1),2018-09-16
10759,Ernesto,2018,08,17,18,48.3,-31.8,tropical storm,0,40,1003,160,0,2018-08-17 18:00:00,2018-08-17,2018-08-17,18:00:00,POINT (48.3 -31.8),2018-09-16
10763,Gordon,2018,09,3,12,25.1,-80.7,tropical storm,0,45,1006,40,0,2018-09-03 12:00:00,2018-09-03,2018-09-03,12:00:00,POINT (25.1 -80.7),2018-10-03
10760,Gordon,2018,09,3,06,24.2,-79.4,tropical depression,-1,30,1009,0,0,2018-09-03 06:00:00,2018-09-03,2018-09-03,06:00:00,POINT (24.2 -79.4),2018-10-03
10761,Gordon,2018,09,3,09,24.6,-80,tropical storm,0,35,1008,40,0,2018-09-03 09:00:00,2018-09-03,2018-09-03,09:00:00,POINT (24.6 -80),2018-10-03
10764,Gordon,2018,09,3,13,25.2,-80.9,tropical storm,0,45,1006,40,0,2018-09-03 13:00:00,2018-09-03,2018-09-03,13:00:00,POINT (25.2 -80.9),2018-10-03
10765,Gordon,2018,09,3,18,25.8,-81.9,tropical storm,0,50,1004,60,0,2018-09-03 18:00:00,2018-09-03,2018-09-03,18:00:00,POINT (25.8 -81.9),2018-10-03
10762,Gordon,2018,09,3,11,25,-80.5,tropical storm,0,45,1006,40,0,2018-09-03 11:00:00,2018-09-03,2018-09-03,11:00:00,POINT (25 -80.5),2018-10-03
10766,Gordon,2018,09,4,00,26.6,-83.3,tropical storm,0,55,1003,100,0,2018-09-04 00:00:00,2018-09-04,2018-09-04,00:00:00,POINT (26.6 -83.3),2018-10-04
10767,Gordon,2018,09,4,06,27.2,-84.9,tropical storm,0,55,1002,100,0,2018-09-04 06:00:00,2018-09-04,2018-09-04,06:00:00,POINT (27.2 -84.9),2018-10-04
10768,Gordon,2018,09,4,12,28.1,-86.2,tropical storm,0,55,1001,110,0,2018-09-04 12:00:00,2018-09-04,2018-09-04,12:00:00,POINT (28.1 -86.2),2018-10-04
10769,Gordon,2018,09,4,18,28.9,-87.2,tropical storm,0,60,1000,110,0,2018-09-04 18:00:00,2018-09-04,2018-09-04,18:00:00,POINT (28.9 -87.2),2018-10-04
10773,Gordon,2018,09,5,12,31.9,-89.8,tropical depression,-1,30,1007,0,0,2018-09-05 12:00:00,2018-09-05,2018-09-05,12:00:00,POINT (31.9 -89.8),2018-10-05
10774,Gordon,2018,09,5,18,32.5,-90.4,tropical depression,-1,25,1012,0,0,2018-09-05 18:00:00,2018-09-05,2018-09-05,18:00:00,POINT (32.5 -90.4),2018-10-05
10772,Gordon,2018,09,5,06,30.9,-88.9,tropical storm,0,45,1002,100,0,2018-09-05 06:00:00,2018-09-05,2018-09-05,06:00:00,POINT (30.9 -88.9),2018-10-05
10771,Gordon,2018,09,5,03,30.4,-88.5,tropical storm,0,60,996,100,0,2018-09-05 03:00:00,2018-09-05,2018-09-05,03:00:00,POINT (30.4 -88.5),2018-10-05
10770,Gordon,2018,09,5,00,29.8,-88,tropical storm,0,60,999,100,0,2018-09-05 00:00:00,2018-09-05,2018-09-05,00:00:00,POINT (29.8 -88),2018-10-05
10775,Gordon,2018,09,6,00,33,-90.9,tropical depression,-1,20,1013,0,0,2018-09-06 00:00:00,2018-09-06,2018-09-06,00:00:00,POINT (33 -90.9),2018-10-06
10776,Gordon,2018,09,6,06,33.5,-91.4,tropical depression,-1,20,1014,0,0,2018-09-06 06:00:00,2018-09-06,2018-09-06,06:00:00,POINT (33.5 -91.4),2018-10-06
10777,Gordon,2018,09,6,12,33.9,-91.7,tropical depression,-1,15,1014,0,0,2018-09-06 12:00:00,2018-09-06,2018-09-06,12:00:00,POINT (33.9 -91.7),2018-10-06
10778,Isaac,2018,09,7,12,13.5,-35,tropical depression,-1,30,1007,0,0,2018-09-07 12:00:00,2018-09-07,2018-09-07,12:00:00,POINT (13.5 -35),2018-10-07
10779,Isaac,2018,09,7,18,13.7,-34.9,tropical depression,-1,30,1007,0,0,2018-09-07 18:00:00,2018-09-07,2018-09-07,18:00:00,POINT (13.7 -34.9),2018-10-07
10781,Isaac,2018,09,8,06,14.2,-35.2,tropical depression,-1,30,1007,0,0,2018-09-08 06:00:00,2018-09-08,2018-09-08,06:00:00,POINT (14.2 -35.2),2018-10-08
10782,Isaac,2018,09,8,12,14.4,-35.8,tropical storm,0,35,1006,40,0,2018-09-08 12:00:00,2018-09-08,2018-09-08,12:00:00,POINT (14.4 -35.8),2018-10-08
10780,Isaac,2018,09,8,00,13.9,-34.9,tropical depression,-1,30,1007,0,0,2018-09-08 00:00:00,2018-09-08,2018-09-08,00:00:00,POINT (13.9 -34.9),2018-10-08
10783,Isaac,2018,09,8,18,14.5,-36.3,tropical storm,0,40,1005,40,0,2018-09-08 18:00:00,2018-09-08,2018-09-08,18:00:00,POINT (14.5 -36.3),2018-10-08
10785,Isaac,2018,09,9,06,14.3,-37.7,tropical storm,0,50,1001,60,0,2018-09-09 06:00:00,2018-09-09,2018-09-09,06:00:00,POINT (14.3 -37.7),2018-10-09
10784,Isaac,2018,09,9,00,14.4,-37,tropical storm,0,45,1002,60,0,2018-09-09 00:00:00,2018-09-09,2018-09-09,00:00:00,POINT (14.4 -37),2018-10-09
10786,Isaac,2018,09,9,12,14.3,-38.7,tropical storm,0,55,999,60,0,2018-09-09 12:00:00,2018-09-09,2018-09-09,12:00:00,POINT (14.3 -38.7),2018-10-09
10787,Isaac,2018,09,9,18,14.4,-39.8,tropical storm,0,60,997,60,0,2018-09-09 18:00:00,2018-09-09,2018-09-09,18:00:00,POINT (14.4 -39.8),2018-10-09
10788,Isaac,2018,09,10,00,14.5,-41,hurricane,1,65,995,60,10,2018-09-10 00:00:00,2018-09-10,2018-09-10,00:00:00,POINT (14.5 -41),2018-10-10
10789,Isaac,2018,09,10,06,14.5,-42.2,hurricane,1,65,995,60,10,2018-09-10 06:00:00,2018-09-10,2018-09-10,06:00:00,POINT (14.5 -42.2),2018-10-10
10790,Isaac,2018,09,10,12,14.4,-43.5,hurricane,1,65,995,60,10,2018-09-10 12:00:00,2018-09-10,2018-09-10,12:00:00,POINT (14.4 -43.5),2018-10-10
10791,Isaac,2018,09,10,18,14.4,-44.8,hurricane,1,65,995,60,10,2018-09-10 18:00:00,2018-09-10,2018-09-10,18:00:00,POINT (14.4 -44.8),2018-10-10
10792,Isaac,2018,09,11,00,14.5,-46.2,tropical storm,0,60,997,60,0,2018-09-11 00:00:00,2018-09-11,2018-09-11,00:00:00,POINT (14.5 -46.2),2018-10-11
10793,Isaac,2018,09,11,06,14.6,-47.6,tropical storm,0,60,997,70,0,2018-09-11 06:00:00,2018-09-11,2018-09-11,06:00:00,POINT (14.6 -47.6),2018-10-11
10794,Isaac,2018,09,11,12,14.6,-49.1,tropical storm,0,60,997,90,0,2018-09-11 12:00:00,2018-09-11,2018-09-11,12:00:00,POINT (14.6 -49.1),2018-10-11
10795,Isaac,2018,09,11,18,14.6,-50.5,tropical storm,0,60,997,110,0,2018-09-11 18:00:00,2018-09-11,2018-09-11,18:00:00,POINT (14.6 -50.5),2018-10-11
10799,Isaac,2018,09,12,18,15.2,-55.7,tropical storm,0,50,1003,200,0,2018-09-12 18:00:00,2018-09-12,2018-09-12,18:00:00,POINT (15.2 -55.7),2018-10-12
10798,Isaac,2018,09,12,12,14.9,-54.2,tropical storm,0,55,1001,200,0,2018-09-12 12:00:00,2018-09-12,2018-09-12,12:00:00,POINT (14.9 -54.2),2018-10-12
10797,Isaac,2018,09,12,06,14.6,-52.9,tropical storm,0,55,999,140,0,2018-09-12 06:00:00,2018-09-12,2018-09-12,06:00:00,POINT (14.6 -52.9),2018-10-12
10796,Isaac,2018,09,12,00,14.5,-51.7,tropical storm,0,55,998,110,0,2018-09-12 00:00:00,2018-09-12,2018-09-12,00:00:00,POINT (14.5 -51.7),2018-10-12
10803,Isaac,2018,09,13,18,14.9,-62.3,tropical storm,0,35,1004,90,0,2018-09-13 18:00:00,2018-09-13,2018-09-13,18:00:00,POINT (14.9 -62.3),2018-10-13
10802,Isaac,2018,09,13,12,14.9,-60.7,tropical storm,0,40,1004,230,0,2018-09-13 12:00:00,2018-09-13,2018-09-13,12:00:00,POINT (14.9 -60.7),2018-10-13
10800,Isaac,2018,09,13,00,15.3,-57.2,tropical storm,0,45,1004,230,0,2018-09-13 00:00:00,2018-09-13,2018-09-13,00:00:00,POINT (15.3 -57.2),2018-10-13
10801,Isaac,2018,09,13,06,15.1,-58.9,tropical storm,0,40,1004,250,0,2018-09-13 06:00:00,2018-09-13,2018-09-13,06:00:00,POINT (15.1 -58.9),2018-10-13
10806,Isaac,2018,09,14,12,15.2,-66.2,tropical storm,0,35,1004,50,0,2018-09-14 12:00:00,2018-09-14,2018-09-14,12:00:00,POINT (15.2 -66.2),2018-10-14
10804,Isaac,2018,09,14,00,14.9,-63.6,tropical storm,0,35,1004,70,0,2018-09-14 00:00:00,2018-09-14,2018-09-14,00:00:00,POINT (14.9 -63.6),2018-10-14
10805,Isaac,2018,09,14,06,15,-64.8,tropical storm,0,35,1004,50,0,2018-09-14 06:00:00,2018-09-14,2018-09-14,06:00:00,POINT (15 -64.8),2018-10-14
10812,Joyce,2018,09,14,18,31.5,-44.5,tropical storm,0,40,997,30,0,2018-09-14 18:00:00,2018-09-14,2018-09-14,18:00:00,POINT (31.5 -44.5),2018-10-14
10807,Isaac,2018,09,14,18,15.3,-67.6,tropical storm,0,35,1004,50,0,2018-09-14 18:00:00,2018-09-14,2018-09-14,18:00:00,POINT (15.3 -67.6),2018-10-14
10809,Joyce,2018,09,14,00,33.1,-44.4,tropical storm,0,35,1002,30,0,2018-09-14 00:00:00,2018-09-14,2018-09-14,00:00:00,POINT (33.1 -44.4),2018-10-14
10811,Joyce,2018,09,14,12,31.8,-44.9,tropical storm,0,35,1000,30,0,2018-09-14 12:00:00,2018-09-14,2018-09-14,12:00:00,POINT (31.8 -44.9),2018-10-14
10810,Joyce,2018,09,14,06,32.5,-44.8,tropical storm,0,35,1001,30,0,2018-09-14 06:00:00,2018-09-14,2018-09-14,06:00:00,POINT (32.5 -44.8),2018-10-14
10816,Joyce,2018,09,15,18,32.5,-40.3,tropical storm,0,40,1003,40,0,2018-09-15 18:00:00,2018-09-15,2018-09-15,18:00:00,POINT (32.5 -40.3),2018-10-15
10815,Joyce,2018,09,15,12,31.9,-41.6,tropical storm,0,40,1001,40,0,2018-09-15 12:00:00,2018-09-15,2018-09-15,12:00:00,POINT (31.9 -41.6),2018-10-15
10808,Isaac,2018,09,15,00,15.4,-69,tropical depression,-1,30,1006,0,0,2018-09-15 00:00:00,2018-09-15,2018-09-15,00:00:00,POINT (15.4 -69),2018-10-15
10813,Joyce,2018,09,15,00,31.4,-43.9,tropical storm,0,45,995,30,0,2018-09-15 00:00:00,2018-09-15,2018-09-15,00:00:00,POINT (31.4 -43.9),2018-10-15
10814,Joyce,2018,09,15,06,31.5,-42.8,tropical storm,0,45,995,40,0,2018-09-15 06:00:00,2018-09-15,2018-09-15,06:00:00,POINT (31.5 -42.8),2018-10-15
10817,Joyce,2018,09,16,00,33.2,-38.8,tropical storm,0,35,1005,40,0,2018-09-16 00:00:00,2018-09-16,2018-09-16,00:00:00,POINT (33.2 -38.8),2018-10-16
10818,Joyce,2018,09,16,06,33.8,-37.1,tropical storm,0,35,1006,40,0,2018-09-16 06:00:00,2018-09-16,2018-09-16,06:00:00,POINT (33.8 -37.1),2018-10-16
10819,Joyce,2018,09,16,12,34.3,-35.2,tropical depression,-1,30,1006,0,0,2018-09-16 12:00:00,2018-09-16,2018-09-16,12:00:00,POINT (34.3 -35.2),2018-10-16
10820,Joyce,2018,09,16,18,34.4,-33.2,tropical depression,-1,30,1006,0,0,2018-09-16 18:00:00,2018-09-16,2018-09-16,18:00:00,POINT (34.4 -33.2),2018-10-16
10824,Joyce,2018,09,17,18,33.9,-28,tropical depression,-1,30,1006,0,0,2018-09-17 18:00:00,2018-09-17,2018-09-17,18:00:00,POINT (33.9 -28),2018-10-17
10823,Joyce,2018,09,17,12,34.1,-28.9,tropical depression,-1,30,1006,0,0,2018-09-17 12:00:00,2018-09-17,2018-09-17,12:00:00,POINT (34.1 -28.9),2018-10-17
10821,Joyce,2018,09,17,00,34.3,-31.4,tropical depression,-1,30,1006,0,0,2018-09-17 00:00:00,2018-09-17,2018-09-17,00:00:00,POINT (34.3 -31.4),2018-10-17
10822,Joyce,2018,09,17,06,34.2,-30.1,tropical depression,-1,30,1006,0,0,2018-09-17 06:00:00,2018-09-17,2018-09-17,06:00:00,POINT (34.2 -30.1),2018-10-17
10825,Joyce,2018,09,18,00,33.5,-27.5,tropical depression,-1,30,1006,0,0,2018-09-18 00:00:00,2018-09-18,2018-09-18,00:00:00,POINT (33.5 -27.5),2018-10-18
10826,Joyce,2018,09,18,06,32.8,-27.3,tropical depression,-1,30,1006,0,0,2018-09-18 06:00:00,2018-09-18,2018-09-18,06:00:00,POINT (32.8 -27.3),2018-10-18
10827,Joyce,2018,09,18,12,32,-27.3,tropical depression,-1,30,1007,0,0,2018-09-18 12:00:00,2018-09-18,2018-09-18,12:00:00,POINT (32 -27.3),2018-10-18
10828,Joyce,2018,09,18,18,31.1,-27.5,tropical depression,-1,25,1008,0,0,2018-09-18 18:00:00,2018-09-18,2018-09-18,18:00:00,POINT (31.1 -27.5),2018-10-18
10829,Eleven,2018,09,21,18,12.9,-52.5,tropical depression,-1,30,1008,0,0,2018-09-21 18:00:00,2018-09-21,2018-09-21,18:00:00,POINT (12.9 -52.5),2018-10-21
10830,Eleven,2018,09,22,00,13,-53.2,tropical depression,-1,30,1007,0,0,2018-09-22 00:00:00,2018-09-22,2018-09-22,00:00:00,POINT (13 -53.2),2018-10-22
10833,Eleven,2018,09,22,18,13.4,-53.9,tropical depression,-1,25,1008,0,0,2018-09-22 18:00:00,2018-09-22,2018-09-22,18:00:00,POINT (13.4 -53.9),2018-10-22
10831,Eleven,2018,09,22,06,13,-53.4,tropical depression,-1,30,1007,0,0,2018-09-22 06:00:00,2018-09-22,2018-09-22,06:00:00,POINT (13 -53.4),2018-10-22
10834,Kirk,2018,09,22,06,7.7,-21.8,tropical depression,-1,30,1007,0,0,2018-09-22 06:00:00,2018-09-22,2018-09-22,06:00:00,POINT (7.7 -21.8),2018-10-22
10835,Kirk,2018,09,22,12,8.1,-22.9,tropical storm,0,35,1005,20,0,2018-09-22 12:00:00,2018-09-22,2018-09-22,12:00:00,POINT (8.1 -22.9),2018-10-22
10836,Kirk,2018,09,22,18,8.5,-24.1,tropical storm,0,35,1005,30,0,2018-09-22 18:00:00,2018-09-22,2018-09-22,18:00:00,POINT (8.5 -24.1),2018-10-22
10832,Eleven,2018,09,22,12,13.2,-53.7,tropical depression,-1,25,1008,0,0,2018-09-22 12:00:00,2018-09-22,2018-09-22,12:00:00,POINT (13.2 -53.7),2018-10-22
10837,Kirk,2018,09,23,00,8.9,-25.7,tropical storm,0,35,1005,30,0,2018-09-23 00:00:00,2018-09-23,2018-09-23,00:00:00,POINT (8.9 -25.7),2018-10-23
10838,Kirk,2018,09,23,06,9.1,-27.3,tropical storm,0,35,1005,40,0,2018-09-23 06:00:00,2018-09-23,2018-09-23,06:00:00,POINT (9.1 -27.3),2018-10-23
10839,Kirk,2018,09,26,00,11.5,-50.3,tropical storm,0,45,1005,130,0,2018-09-26 00:00:00,2018-09-26,2018-09-26,00:00:00,POINT (11.5 -50.3),2018-10-26
10840,Kirk,2018,09,26,06,11.8,-52,tropical storm,0,50,1004,130,0,2018-09-26 06:00:00,2018-09-26,2018-09-26,06:00:00,POINT (11.8 -52),2018-10-26
10841,Kirk,2018,09,26,12,12.1,-53.6,tropical storm,0,55,1002,150,0,2018-09-26 12:00:00,2018-09-26,2018-09-26,12:00:00,POINT (12.1 -53.6),2018-10-26
10842,Kirk,2018,09,26,18,12.5,-55,tropical storm,0,55,998,170,0,2018-09-26 18:00:00,2018-09-26,2018-09-26,18:00:00,POINT (12.5 -55),2018-10-26
10843,Kirk,2018,09,27,00,12.9,-56.4,tropical storm,0,50,1002,190,0,2018-09-27 00:00:00,2018-09-27,2018-09-27,00:00:00,POINT (12.9 -56.4),2018-10-27
10844,Kirk,2018,09,27,06,13.3,-57.7,tropical storm,0,50,1002,180,0,2018-09-27 06:00:00,2018-09-27,2018-09-27,06:00:00,POINT (13.3 -57.7),2018-10-27
10845,Kirk,2018,09,27,12,13.6,-58.7,tropical storm,0,50,998,170,0,2018-09-27 12:00:00,2018-09-27,2018-09-27,12:00:00,POINT (13.6 -58.7),2018-10-27
10846,Kirk,2018,09,27,18,14,-59.8,tropical storm,0,50,1000,170,0,2018-09-27 18:00:00,2018-09-27,2018-09-27,18:00:00,POINT (14 -59.8),2018-10-27
10847,Kirk,2018,09,28,00,13.8,-60.8,tropical storm,0,45,1002,190,0,2018-09-28 00:00:00,2018-09-28,2018-09-28,00:00:00,POINT (13.8 -60.8),2018-10-28
10848,Kirk,2018,09,28,00,13.8,-60.9,tropical storm,0,45,1002,190,0,2018-09-28 00:00:00,2018-09-28,2018-09-28,00:00:00,POINT (13.8 -60.9),2018-10-28
10849,Kirk,2018,09,28,06,13.3,-61.9,tropical storm,0,45,1005,160,0,2018-09-28 06:00:00,2018-09-28,2018-09-28,06:00:00,POINT (13.3 -61.9),2018-10-28
10850,Kirk,2018,09,28,12,13.6,-63.1,tropical storm,0,40,1007,90,0,2018-09-28 12:00:00,2018-09-28,2018-09-28,12:00:00,POINT (13.6 -63.1),2018-10-28
10851,Kirk,2018,09,28,18,14.4,-64.2,tropical storm,0,35,1007,90,0,2018-09-28 18:00:00,2018-09-28,2018-09-28,18:00:00,POINT (14.4 -64.2),2018-10-28
10852,Leslie,2018,09,29,18,34.3,-51.3,tropical storm,0,45,991,330,0,2018-09-29 18:00:00,2018-09-29,2018-09-29,18:00:00,POINT (34.3 -51.3),2018-10-29
10853,Leslie,2018,09,30,00,34,-51.7,tropical storm,0,45,991,330,0,2018-09-30 00:00:00,2018-09-30,2018-09-30,00:00:00,POINT (34 -51.7),2018-10-30
10854,Leslie,2018,09,30,06,33.8,-52.2,tropical storm,0,45,991,330,0,2018-09-30 06:00:00,2018-09-30,2018-09-30,06:00:00,POINT (33.8 -52.2),2018-10-30
10856,Leslie,2018,09,30,18,33.6,-53,tropical storm,0,45,991,280,0,2018-09-30 18:00:00,2018-09-30,2018-09-30,18:00:00,POINT (33.6 -53),2018-10-30
10855,Leslie,2018,09,30,12,33.7,-52.6,tropical storm,0,45,991,280,0,2018-09-30 12:00:00,2018-09-30,2018-09-30,12:00:00,POINT (33.7 -52.6),2018-10-30
10857,Leslie,2018,10,1,00,33.5,-53.4,tropical storm,0,45,991,230,0,2018-10-01 00:00:00,2018-10-01,2018-10-01,00:00:00,POINT (33.5 -53.4),2018-10-31
10858,Leslie,2018,10,1,06,33.3,-53.7,tropical storm,0,50,990,220,0,2018-10-01 06:00:00,2018-10-01,2018-10-01,06:00:00,POINT (33.3 -53.7),2018-10-31
10859,Leslie,2018,10,1,12,33.1,-54.1,tropical storm,0,50,990,220,0,2018-10-01 12:00:00,2018-10-01,2018-10-01,12:00:00,POINT (33.1 -54.1),2018-10-31
10860,Leslie,2018,10,1,18,32.8,-54.4,tropical storm,0,50,990,220,0,2018-10-01 18:00:00,2018-10-01,2018-10-01,18:00:00,POINT (32.8 -54.4),2018-10-31
10862,Leslie,2018,10,2,06,31.9,-55.4,tropical storm,0,55,989,220,0,2018-10-02 06:00:00,2018-10-02,2018-10-02,06:00:00,POINT (31.9 -55.4),2018-11-01
10863,Leslie,2018,10,2,12,31.2,-55.9,tropical storm,0,55,989,250,0,2018-10-02 12:00:00,2018-10-02,2018-10-02,12:00:00,POINT (31.2 -55.9),2018-11-01
10864,Leslie,2018,10,2,18,30.4,-56.2,tropical storm,0,60,986,300,0,2018-10-02 18:00:00,2018-10-02,2018-10-02,18:00:00,POINT (30.4 -56.2),2018-11-01
10861,Leslie,2018,10,2,00,32.4,-54.9,tropical storm,0,50,990,220,0,2018-10-02 00:00:00,2018-10-02,2018-10-02,00:00:00,POINT (32.4 -54.9),2018-11-01
10867,Leslie,2018,10,3,12,29.5,-56.8,hurricane,1,75,972,330,30,2018-10-03 12:00:00,2018-10-03,2018-10-03,12:00:00,POINT (29.5 -56.8),2018-11-02
10868,Leslie,2018,10,3,18,29.8,-56.9,hurricane,1,75,970,310,60,2018-10-03 18:00:00,2018-10-03,2018-10-03,18:00:00,POINT (29.8 -56.9),2018-11-02
10865,Leslie,2018,10,3,00,29.8,-56.6,tropical storm,0,60,984,300,0,2018-10-03 00:00:00,2018-10-03,2018-10-03,00:00:00,POINT (29.8 -56.6),2018-11-02
10866,Leslie,2018,10,3,06,29.6,-56.8,hurricane,1,65,980,330,30,2018-10-03 06:00:00,2018-10-03,2018-10-03,06:00:00,POINT (29.6 -56.8),2018-11-02
10872,Leslie,2018,10,4,18,32.8,-57.3,tropical storm,0,60,982,410,0,2018-10-04 18:00:00,2018-10-04,2018-10-04,18:00:00,POINT (32.8 -57.3),2018-11-03
10869,Leslie,2018,10,4,00,30.3,-57,hurricane,1,75,972,310,60,2018-10-04 00:00:00,2018-10-04,2018-10-04,00:00:00,POINT (30.3 -57),2018-11-03
10870,Leslie,2018,10,4,06,30.9,-57.1,hurricane,1,70,976,340,70,2018-10-04 06:00:00,2018-10-04,2018-10-04,06:00:00,POINT (30.9 -57.1),2018-11-03
10871,Leslie,2018,10,4,12,31.7,-57.2,hurricane,1,65,979,370,60,2018-10-04 12:00:00,2018-10-04,2018-10-04,12:00:00,POINT (31.7 -57.2),2018-11-03
10874,Leslie,2018,10,5,06,35.2,-58.2,tropical storm,0,55,986,440,0,2018-10-05 06:00:00,2018-10-05,2018-10-05,06:00:00,POINT (35.2 -58.2),2018-11-04
10875,Leslie,2018,10,5,12,35.9,-58.3,tropical storm,0,55,986,440,0,2018-10-05 12:00:00,2018-10-05,2018-10-05,12:00:00,POINT (35.9 -58.3),2018-11-04
10873,Leslie,2018,10,5,00,34.2,-57.6,tropical storm,0,55,984,410,0,2018-10-05 00:00:00,2018-10-05,2018-10-05,00:00:00,POINT (34.2 -57.6),2018-11-04
10876,Leslie,2018,10,5,18,36.2,-58.1,tropical storm,0,50,987,440,0,2018-10-05 18:00:00,2018-10-05,2018-10-05,18:00:00,POINT (36.2 -58.1),2018-11-04
10878,Leslie,2018,10,6,06,36.9,-57,tropical storm,0,50,987,490,0,2018-10-06 06:00:00,2018-10-06,2018-10-06,06:00:00,POINT (36.9 -57),2018-11-05
10877,Leslie,2018,10,6,00,36.5,-57.6,tropical storm,0,50,987,440,0,2018-10-06 00:00:00,2018-10-06,2018-10-06,00:00:00,POINT (36.5 -57.6),2018-11-05
10879,Leslie,2018,10,6,12,37.4,-56.4,tropical storm,0,50,987,490,0,2018-10-06 12:00:00,2018-10-06,2018-10-06,12:00:00,POINT (37.4 -56.4),2018-11-05
10880,Leslie,2018,10,6,18,37.5,-55.1,tropical storm,0,50,987,490,0,2018-10-06 18:00:00,2018-10-06,2018-10-06,18:00:00,POINT (37.5 -55.1),2018-11-05
10881,Leslie,2018,10,7,00,37.4,-53.7,tropical storm,0,50,987,490,0,2018-10-07 00:00:00,2018-10-07,2018-10-07,00:00:00,POINT (37.4 -53.7),2018-11-06
10882,Leslie,2018,10,7,06,37.1,-52.5,tropical storm,0,50,987,480,0,2018-10-07 06:00:00,2018-10-07,2018-10-07,06:00:00,POINT (37.1 -52.5),2018-11-06
10883,Leslie,2018,10,7,12,36.5,-51.6,tropical storm,0,50,987,480,0,2018-10-07 12:00:00,2018-10-07,2018-10-07,12:00:00,POINT (36.5 -51.6),2018-11-06
10884,Leslie,2018,10,7,18,36.1,-50.5,tropical storm,0,50,987,380,0,2018-10-07 18:00:00,2018-10-07,2018-10-07,18:00:00,POINT (36.1 -50.5),2018-11-06
10910,Michael,2018,10,7,18,19.1,-85.7,tropical storm,0,45,999,180,0,2018-10-07 18:00:00,2018-10-07,2018-10-07,18:00:00,POINT (19.1 -85.7),2018-11-06
10909,Michael,2018,10,7,12,18.8,-86.4,tropical storm,0,35,1003,180,0,2018-10-07 12:00:00,2018-10-07,2018-10-07,12:00:00,POINT (18.8 -86.4),2018-11-06
10908,Michael,2018,10,7,06,18.4,-86.8,tropical depression,-1,30,1004,0,0,2018-10-07 06:00:00,2018-10-07,2018-10-07,06:00:00,POINT (18.4 -86.8),2018-11-06
10886,Leslie,2018,10,8,06,35.5,-48.5,tropical storm,0,45,989,400,0,2018-10-08 06:00:00,2018-10-08,2018-10-08,06:00:00,POINT (35.5 -48.5),2018-11-07
10888,Leslie,2018,10,8,18,34.3,-46.2,tropical storm,0,50,986,420,0,2018-10-08 18:00:00,2018-10-08,2018-10-08,18:00:00,POINT (34.3 -46.2),2018-11-07
10885,Leslie,2018,10,8,00,35.8,-49.4,tropical storm,0,45,989,400,0,2018-10-08 00:00:00,2018-10-08,2018-10-08,00:00:00,POINT (35.8 -49.4),2018-11-07
10887,Leslie,2018,10,8,12,34.9,-47.4,tropical storm,0,45,989,400,0,2018-10-08 12:00:00,2018-10-08,2018-10-08,12:00:00,POINT (34.9 -47.4),2018-11-07
10911,Michael,2018,10,8,00,19.7,-85.5,tropical storm,0,50,996,240,0,2018-10-08 00:00:00,2018-10-08,2018-10-08,00:00:00,POINT (19.7 -85.5),2018-11-07
10913,Michael,2018,10,8,12,20.9,-85.1,hurricane,1,65,982,240,25,2018-10-08 12:00:00,2018-10-08,2018-10-08,12:00:00,POINT (20.9 -85.1),2018-11-07
10912,Michael,2018,10,8,06,20.2,-85.4,tropical storm,0,60,984,240,0,2018-10-08 06:00:00,2018-10-08,2018-10-08,06:00:00,POINT (20.2 -85.4),2018-11-07
10914,Michael,2018,10,8,18,21.7,-85.1,hurricane,1,75,977,240,30,2018-10-08 18:00:00,2018-10-08,2018-10-08,18:00:00,POINT (21.7 -85.1),2018-11-07
10916,Michael,2018,10,9,06,23.7,-85.8,hurricane,2,85,973,280,60,2018-10-09 06:00:00,2018-10-09,2018-10-09,06:00:00,POINT (23.7 -85.8),2018-11-08
10889,Leslie,2018,10,9,00,33.5,-45.1,tropical storm,0,55,983,420,0,2018-10-09 00:00:00,2018-10-09,2018-10-09,00:00:00,POINT (33.5 -45.1),2018-11-08
